Text,Subject,Object,Relation,Confidence Score
"CVE-2014-0255 Microsoft Windows Server 2008 SP2 and R2 SP1 and Server 2012 Gold and R2 allow remote attackers to cause a denial of service (iSCSI service outage) by sending many crafted packets aka ""iSCSI Target Remote Denial of Service Vulnerability."" ",denial of service ,remote attackers ,hasAttacker,0.998590545768358
"CVE-2014-0257 Microsoft .NET Framework 1.0 SP3 Versionnumber,1.1 SP1 Versionnumber,2.0 SP2 Versionnumber,3.5 Versionnumber,3.5 Versionnumber.1,4 Versionnumber,4 and4 does not properly determine whether it is safe to execute a method, which allows remote attackers to execute arbitrary code via (1) a crafted web site or (2) a crafted .NET Framework application that exposes a COM server endpoint, aka ""Type Traversal Vulnerability."" ",execute arbitrary code ,remote attackers ,hasAttacker,0.9992779570402158
"CVE-2014-0261 Microsoft Dynamics AX 4.0 SP2 Versionnumber,2009 SP1 Versionnumber,2012 and2012 R2 allows remote authenticated users to cause a denial of service (instance outage) via crafted data to an Application Object Server ( AOS ) instance aka ""Query Filter DoS Vulnerability."" ",denial of service ,remote authenticated users ,hasAttacker,0.9959737645061228
"CVE-2014-0263 The Direct2D implementation in Microsoft Windows 7 SP1 Product,Windows Server 2008 R2 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,and Windows RT Gold and 8.1 allows remote attackers to execute arbitrary code via a large 2D geometric figure that is encountered with Internet Explorer aka ""Microsoft Graphics Component Memory Corruption Vulnerability."" ",execute arbitrary code ,remote attackers ,hasAttacker,0.9990993011634874
"CVE-2014-0301 Double free vulnerability in qedit.dll in DirectShow in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, and Windows Server 2012 Gold and R2 allows remote attackers to execute arbitrary code via a crafted JPEG image aka ""DirectShow Memory Corruption Vulnerability."" ",Double free vulnerability ,remote attackers ,hasAttacker,0.9668159885954549
"CVE-2014-0307 Use-after-free vulnerability inMicrosoft Internet Explore 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a certain sequence of manipulations of a TextRange element aka ""Internet Explorer Memory Corruption Vulnerability."" ",Use-after-free vulnerability ,remote attackers ,hasAttacker,0.9805973337746791
"CVE-2014-0315 Untrusted search path vulnerability in Microsoft Windows XP SP2 and SP3 Product,Windows Server 2003 SP2 Product,Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,and Windows RT Gold and 8.1 allows local users to gain privileges via a Trojan horse cmd.exe file in the current working directory as demonstrated by a directory that contains a .bat or .cmd file, aka ""Windows File Handling Vulnerability."" ",Untrusted search path vulnerability ,local users ,hasAttacker,0.9728213085695867
"CVE-2014-0325 Use-after-free vulnerability in Microsoft Internet Explorer 9 remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site that triggers improper processing of CElement objects, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1751 and CVE-2014-1755. NOTE: MS14-018 originally had a typo of CVE-2014-0235 for this. ",Use-after-free vulnerability ,remote attackers ,hasAttacker,0.9832553090820247
CVE-2014-0331 Cross-site scripting ( XSS ) vulnerability in the web administration interface in FortiADC with firmware before 3.2.1 allows remote attackers to inject arbitrary web script or HTML via the locale parameter to gui partA/ ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9729780808754256
"CVE-2014-0335 Multiple cross-site scripting ( XSS ) vulnerabilities in the web client in Serena Dimensions CM 12.2 build 7.199.0 allow remote attackers to inject arbitrary web script or HTML via the (1) DB (2) DB (3) DM (4) MAN DB (5) framecmd, (6) identifier, (7) merant.adm.adapters.AdmDialogPropertyMgr, (8) nav (9) nav (10) target (11) id, or (12) type parameter to the dimensions/ URI. ",Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9559385833522768
CVE-2014-0337 Cross-site scripting ( XSS ) vulnerability in the web interface on Huawei Echo Life HG8247 routers with software before V100R006C00SPC127 allows remote attackers to inject arbitrary web script or HTML via an invalid TELNET connection attempt with a crafted username that is not properly handled during construction of the `` failed log-in attempts over telnet '' log view ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9794088457427789
CVE-2014-0339 Cross-site scripting ( XSS ) vulnerability in view.cgi in Webmin before 1.680 allows remote attackers to inject arbitrary web script or HTML via the search parameter ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9745036047214237
"CVE-2014-0341 Multiple cross-site scripting ( XSS ) vulnerabilities in PivotX before 2.3.9 allow remote authenticated users to inject arbitrary web script or HTML via the title field to (1) templates (2) templates or (3) templates (4) an event field to objects.php; or the (5) email or (6) nickname field to pages.php, related to templates ",Multiple cross-site scripting ( XSS ) vulnerabilities ,remote authenticated users ,hasAttacker,0.9738869703716986
CVE-2014-0349 Multiple unspecified vulnerabilities in J2k-Codec allow remote attackers to execute arbitrary code via a crafted JPEG 2000 file ,Multiple unspecified vulnerabilities ,remote attackers ,hasAttacker,0.9870375263665682
"CVE-2014-0355 Multiple stack-based buffer overflows on the ZyXEL Wireless N300 NetUSB NBG-419N router with firmware 1.00 ( BFQ.6 ) C0 allow man-in-the-middle attackers to execute arbitrary code via (1) a long temp attribute in a yweather:condition element in a forecastrss file that is processed by the checkWeather function; the (2) WeatherCity or (3) WeatherDegree variable to the detectWeather function; unspecified input to the (4) UpnpAddRunRLQoS, (5) UpnpDeleteRunRLQoS, or (6) UpnpDeletePortCheckType function; or (7) the SET COUNTRY udps command. ",Multiple stack-based buffer overflows ,man-in-the-middle attackers ,hasAttacker,0.9728531614530899
"CVE-2014-0367 Unspecified vulnerability in the Hyperion Essbase Administration Services component in Oracle Hyperion 11.1.2.1 Versionnumber,11.1.2.2 Versionnumber,and 11.1.2.3 allows remote authenticated users to affect confidentiality and integrity via unknown vectors related to Admin Console ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9874106921515796
"CVE-2014-0373 Unspecified vulnerability in Oracle Java SE 5.0u55 Product,6u65 Product,and 7u45 Product,and OpenJDK 7 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Serviceability NOTE: the previous information is from the January 2014 CPU. Oracle has not commented on third-party claims that the issue is related to throwing of an incorrect exception when SnmpStatusException should have been used in the SNMP implementation, which allows attackers to escape the sandbox. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9911079517428643
CVE-2014-0375 Unspecified vulnerability in Oracle Java SE 6u65 and 7u45 allows remote attackers to affect confidentiality andintegrity via unknown vectors related to Deployment a different vulnerability than CVE-2013-5898 and CVE-2014-0403. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9913291534265771
"CVE-2014-0377 Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7 Versionnumber,11.2.0.3 Versionnumber,11.2.0.4 Versionnumber,and 12.1.0.1 allows remote authenticated users to affect confidentiality via vectors related to SYS tables ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9911584921662495
CVE-2014-0381 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component Oracle PeopleSoft Products 8.52 and 8.53 allows remote attackers to affect integrity via vectors related to PIA Core Technology a different vulnerability than CVE-2014-0445. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9946669095550378
CVE-2014-0383 Unspecified vulnerability in the Oracle Identity Manager component in Oracle Fusion Middleware 11.1.2.0 and 11.1.2.1 allows remote authenticated users to affect confidentiality via unknown vectors related to Identity Console ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9942888355778924
"CVE-2014-0385 Unspecified vulnerability in Oracle Java SE 7u45 when installing on OS X, allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Install ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9944450372298402
"CVE-2014-0387 Unspecified vulnerability in Oracle Java SE 6u65 and Java SE 7u45 when running on Firefox, allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Deployment ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9961242133733537
CVE-2014-0389 Unspecified vulnerability in Oracle iLearning 6 allows remote attackers to affect integrity via unknown vectors related to Learner Pages ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9845535671964399
"CVE-2014-0391 Unspecified vulnerability in the Oracle Identity Manager component Oracle Fusion Middleware 11.1.1.5 Versionnumber,11.1.1.7 Versionnumber,11.1.2.0 Versionnumber,and 11.1.2.1 allows remote attackers to affect confidentiality via unknown vectors related to End User Self Service ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9920972351909999
"CVE-2014-0393 Unspecified vulnerability in the MySQL Server component in Oracle MySQL 5.1.71 and earlier Versionnumber,5.5.33 and earlier Versionnumber,and 5.6.13 and earlier allows remote authenticated users to affect integrity via unknown vectors related to InnoDB ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9958495493960388
CVE-2014-0395 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.52 and 8.53 allows remote attackers to affect confidentiality via unknown vectors related to Updates Environment Mgmt a different vulnerability than CVE-2014-0394. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9957608495953374
"CVE-2014-0401 Unspecified vulnerability in the MySQL Server component in Oracle MySQL 5.1.72 and earlier Versionnumber,5.5.34 and earlier Versionnumber,and 5.6.14 and earlier allows remote authenticated users to affect availability via unknown vectors ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9957930371733144
CVE-2014-0403 Unspecified vulnerability in Oracle Java SE 6u65 and 7u45 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Deployment a different vulnerability than CVE-2013-5898 and CVE-2014-0375. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9912737835887158
"CVE-2014-0405 Unspecified vulnerability in the Oracle VM VirtualBox component Oracle Virtualization VirtualBox prior to 3.2.20 Versionnumber,4.0.22 Versionnumber,4.1.30 Versionnumber,4.2.20 Versionnumber,and 4.3.4 allows local users to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Core a different vulnerability than CVE-2014-0407. ",Unspecified vulnerability ,local users ,hasAttacker,0.9853890347176929
"CVE-2014-0407 Unspecified vulnerability in the Oracle VM VirtualBox component Oracle Virtualization VirtualBox prior to 3.2.20 Versionnumber,4.0.22 Versionnumber,4.1.30 Versionnumber,4.2.20 Versionnumber,and 4.3.4 allows local users to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Core a different vulnerability than CVE-2014-0405. ",Unspecified vulnerability ,local users ,hasAttacker,0.9854275774455993
"CVE-2014-0411 Unspecified vulnerability in Oracle Java SE 5.0u55 Versionnumber,6u65 and 7u45; JRockit R27.7.7 and R28.2.9; Java SE Embedded 7u45; and OpenJDK 7 allows remote attackers to affect confidentiality and integrity via vectors related to JSSE NOTE: the previous information is from the January 2014 CPU. Oracle has not commented on third-party claims that this issue allows remote attackers to obtain sensitive information about encryption keys via a timing discrepancy during the TLS/SSL handshake. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9953367230790686
"CVE-2014-0411 Unspecified vulnerability in Oracle Java SE 5.0u55 Versionnumber,6u65 and 7u45; JRockit R27.7.7 and R28.2.9; Java SE Embedded 7u45; and OpenJDK 7 allows remote attackers to affect confidentiality and integrity via vectors related to JSSE NOTE: the previous information is from the January 2014 CPU. Oracle has not commented on third-party claims that this issue allows remote attackers to obtain sensitive information about encryption keys via a timing discrepancy during the TLS/SSL handshake. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9953367230790686
CVE-2014-0413 Unspecified vulnerability in the Oracle Containers for J2EE component in Oracle Fusion Middleware 10.1.3.5 remote attackers to affect integrity via vectors related to HTTP Request Handling a different vulnerability than CVE-2014-0426. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9864971642481812
"CVE-2014-0415 Unspecified vulnerability in Oracle Java SE 6u65 and 7u45 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Deployment a different vulnerability than CVE-2013-5889, CVE-2013-5902, CVE-2014-0410, CVE-2014-0418, and CVE-2014-0424. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9912981864496058
"CVE-2014-0417 Unspecified vulnerability in Oracle Java SE 5.0u55 Product,6u65 Product,and 7u45 ; JavaFX 2.2.45 ; and Java SE Embedded 7u45 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to 2D ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9949577857989966
"CVE-2014-0419 Unspecified vulnerability in the Oracle Secure Global Desktop ( SGD ) component in Oracle Virtualization SGD before 4.63 with December 2013 PSU, 4.71, 5.0 with December 2013 PSU, and 5.10 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Administration Console and Workspace Web Applications ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9946266859029436
"CVE-2014-0421 Unspecified vulnerability in Oracle Solaris 10 when running on the SPARC64-X Platform, allows local users to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors ",Unspecified vulnerability ,local users ,hasAttacker,0.9905285703158457
"CVE-2014-0423 Unspecified vulnerability in Oracle Java SE 5.0u55 Product,6u65 and 7u45; JRockit R27.7.7 and R28.2.9; Java SE Embedded 7u45; and OpenJDK 7 allows remote authenticated users to affect confidentiality and availability via unknown vectors related to Beans NOTE: the previous information is from the January 2014 CPU. Oracle has not commented on third-party claims that this issue is an XML External Entity (XXE) vulnerability in DocumentHandler.java, related to Beans decoding. ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9917155656011931
CVE-2014-0425 Unspecified vulnerability in the PeopleSoft Enterprise SCM Services Procurement component in Oracle PeopleSoft Products 9.2 allows remote authenticated users to affect confidentiality via unknown vectors related to Security ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.989945904619559
CVE-2014-0427 Unspecified vulnerability in the MySQL Server component in Oracle MySQL Product5.6.13 and earlier allows remote authenticated users to affect availability via vectors related to FTS ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9934373417696616
"CVE-2014-0429 Unspecified vulnerability in Oracle Java SE 5.0u61 Product,6u71 Product,7u51 and 8; JRockit R27.8.1 and R28.3.1; and Java SE Embedded7u51 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to 2D ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9951220386836314
CVE-2014-0431 Unspecified vulnerability in the MySQL Server component in Oracle MySQL 5.6.14 and earlier allows remote authenticated users to affect availability via unknown vectors related to InnoDB a different vulnerability than CVE-2013-5881. ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9933507351563031
CVE-2014-0433 Unspecified vulnerability in the MySQL Server component in Oracle MySQL 5.6.13 and earlier allows remote attackers to affect availability via unknown vectors related to Thread Pooling ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.997267636522899
"CVE-2014-0435 Unspecified vulnerability in the Oracle Transportation Management component in Oracle Supply Chain Products Suite 6.1 Versionnumber,6.2 Versionnumber,6.3 Versionnumber,6.3 and6.3 allows remote authenticated users to affect availability via unknown vectors related to Data Means,Domain & Function Security ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9912008963824935
"CVE-2014-0437 Unspecified vulnerability in the MySQL Server component in Oracle MySQL 5.1.72 and earlier Versionnumber,5.5.34 and earlier Versionnumber,and 5.6.14 and earlier allows remote authenticated users to affect availability via unknown vectors related to Optimizer ",Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9957696396536014
CVE-2014-0439 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.52 and 8.53 allows remote authenticated users to affect integrity via unknown vectors related to Report Distribution ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9927851151090069
CVE-2014-0441 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.52 and 8.53 allows remote attackers to affect availability via unknown vectors related to Integration Broker ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.9957625280009634
CVE-2014-0443 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.52 allows remote attackers to affect integrity via unknown vectors related to Security ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.991273871322347
CVE-2014-0445 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.52 and 8.53 allows remote attackers to affect integrity via vectors related to PIA Core Technology a different vulnerability than CVE-2014-0381. ,Unspecified vulnerability ,remote attackers ,hasAttacker,0.995740477563971
CVE-2014-0447 Unspecified vulnerability in Oracle Solaris Product10 and 11.1 allows local users to affect availability via unknown vectors related to Kernel a different vulnerability than CVE-2013-5876. ,Unspecified vulnerability ,local users ,hasAttacker,0.9884997828339338
"CVE-2014-0449 Unspecified vulnerability in Oracle Java SE 6u71 Product,7u51 Product,and 8 and Java SE Embedded7u51 allows remote attackers to affect confidentiality via unknown vectors related to Deployment ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9945444943052874
"CVE-2014-0451 Unspecified vulnerability in Oracle Java SE 5.0u61, 6u71,7u51 Product,and 8 and Java SE Embedded7u51 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via vectors related to AWT a different vulnerability than CVE-2014-2412. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9943428826342448
"CVE-2014-0453 Unspecified vulnerability in Oracle Java SE 5.0u61 Product,6u71 Product,7u51 and 8; JRockit R27.8.1 and R28.3.1; and Java SE Embedded7u51 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Security ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9951324667801477
"CVE-2014-0455 Unspecified vulnerability in Oracle Java SE 7u51 and 8 Product,and Java SE Embedded 7u51 allows remote attackers to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Libraries a different vulnerability than CVE-2014-0432 and CVE-2014-2402. ",Unspecified vulnerability ,remote attackers ,hasAttacker,0.9946045722452592
